Date,Time,Open,High,Low,Close,Volume,OpenInt
2013-09-26,19:15:00,485.47,485.64,485.4,485.55,34012,0
2013-09-26,19:20:00,485.63,485.69,485.27,485.6,34096,0
2013-09-26,19:25:00,485.6,485.6,485.33,485.4,18390,0
2013-09-26,19:30:00,485.372,485.48,485.14,485.335,19229,0
2013-09-26,19:35:00,485.34,485.35,484.8,484.88,37840,0
2013-09-26,19:40:00,484.86,485.128,484.512,484.56,61934,0
2013-09-26,19:45:00,484.58,484.9,484.38,484.8,81522,0
2013-09-26,19:50:00,484.75,485.09,484.61,484.88,57076,0
2013-09-26,19:55:00,484.95,485.08,484.64,484.86,52001,0
2013-09-26,20:00:00,484.92,485.07,484.75,484.84,32897,0
2013-09-26,20:05:00,484.79,484.88,484.41,484.64,50456,0
2013-09-26,20:10:00,484.68,484.98,484.21,484.87,72372,0
2013-09-26,20:15:00,484.95,485.05,484.261,484.59,45526,0
2013-09-26,20:20:00,484.54,484.8,484.52,484.63,22807,0
2013-09-26,20:25:00,484.63,484.65,484.12,484.37,59391,0
2013-09-26,20:30:00,484.35,484.73,484.31,484.73,37897,0
2013-09-26,20:35:00,484.77,484.89,484.46,484.77,51469,0
2013-09-26,20:40:00,484.701,484.78,484.4,484.56,38239,0
2013-09-26,20:45:00,484.53,484.61,484.21,484.58,57366,0
2013-09-26,20:50:00,484.58,484.62,484.13,484.36,44986,0
2013-09-26,20:55:00,484.37,484.399,484.04,484.337,37269,0
2013-09-26,21:00:00,484.23,484.77,484.22,484.67,54714,0
2013-09-26,21:05:00,484.67,484.73,484.42,484.578,33943,0
2013-09-26,21:10:00,484.58,484.85,484.35,484.68,80688,0
2013-09-26,21:15:00,484.74,484.8,484.34,484.53,46935,0
2013-09-26,21:20:00,484.64,484.65,484.06,484.22,60455,0
2013-09-26,21:25:00,484.22,484.72,484.04,484.46,47772,0
2013-09-26,21:30:00,484.46,484.75,484.44,484.68,46892,0
2013-09-26,21:35:00,484.63,485.4,484.37,485.1,160653,0
2013-09-26,21:40:00,485.1,485.56,485,485.54,117468,0
2013-09-26,21:45:00,485.55,485.77,485.33,485.535,122272,0
2013-09-26,21:50:00,485.535,485.65,485.3,485.64,64331,0
2013-09-26,21:55:00,485.63,485.93,485.55,485.719,159604,0
2013-09-26,22:00:00,485.64,486.5,485.5,486.22,615480,0
2013-09-27,15:35:00,483.78,484.67,481.474,483.54,541484,0
2013-09-27,15:40:00,483.54,483.71,481.85,481.92,229480,0
2013-09-27,15:45:00,481.87,482.71,481.71,482.3,170321,0
2013-09-27,15:50:00,482.37,482.85,482.05,482.455,188255,0
2013-09-27,15:55:00,482.59,483.54,482.204,483.28,165144,0
2013-09-27,16:00:00,483.33,483.43,481.81,482.55,162619,0
2013-09-27,16:05:00,482.55,482.68,481.91,481.996,139626,0
2013-09-27,16:10:00,482.102,482.67,481.99,482.353,109507,0
2013-09-27,16:15:00,482.35,482.89,482.21,482.71,94248,0
2013-09-27,16:20:00,482.71,484.1,482.702,483.65,226762,0
2013-09-27,16:25:00,483.67,484.24,483.52,483.8,134499,0
2013-09-27,16:30:00,483.8,483.9,483.35,483.35,112860,0
2013-09-27,16:35:00,483.48,483.59,483.03,483.346,99995,0
2013-09-27,16:40:00,483.341,483.6,482.84,483.15,96647,0
2013-09-27,16:45:00,483.112,483.46,483,483.16,42569,0
2013-09-27,16:50:00,483.16,483.28,482.84,483,43486,0
2013-09-27,16:55:00,483.01,483.32,482.41,482.41,91247,0
2013-09-27,17:00:00,482.45,482.89,482.3,482.71,94039,0
2013-09-27,17:05:00,482.71,483.04,482.35,482.55,89857,0
2013-09-27,17:10:00,482.56,482.58,482.1,482.1,69650,0
2013-09-27,17:15:00,482.1,483.09,482.06,482.724,87506,0
2013-09-27,17:20:00,482.71,482.9,482.331,482.57,46845,0
2013-09-27,17:25:00,482.54,482.93,482.4,482.909,34102,0
2013-09-27,17:30:00,482.9,482.9,482.48,482.622,31206,0
2013-09-27,17:35:00,482.66,482.8,482.42,482.78,22139,0
2013-09-27,17:40:00,482.79,482.79,482.41,482.64,62517,0
2013-09-27,17:45:00,482.661,482.87,482.59,482.8,31855,0
2013-09-27,17:50:00,482.755,482.755,482.33,482.42,44643,0
2013-09-27,17:55:00,482.43,482.56,482.15,482.357,46615,0
2013-09-27,18:00:00,482.31,482.47,481.96,482.08,95544,0
2013-09-27,18:05:00,482.07,482.5,481.96,482.29,70179,0
2013-09-27,18:10:00,482.3,482.64,482.04,482.315,50764,0
2013-09-27,18:15:00,482.32,482.53,482.255,482.5,32168,0
2013-09-27,18:20:00,482.569,483.05,482.47,483.05,49727,0
2013-09-27,18:25:00,483.05,483.4,482.81,483.2,121505,0
2013-09-27,18:30:00,483.162,483.25,482.8,482.875,35925,0
2013-09-27,18:35:00,482.84,483.14,482.78,483.062,18907,0
2013-09-27,18:40:00,483.03,483.03,482.72,482.99,33391,0
2013-09-27,18:45:00,482.98,483.07,482.725,482.779,41286,0
2013-09-27,18:50:00,482.8,482.89,482.63,482.78,38944,0
2013-09-27,18:55:00,482.77,483.05,482.65,482.866,51114,0
2013-09-27,19:00:00,482.89,483,482.76,482.93,35417,0
2013-09-27,19:05:00,482.92,483.1,482.87,482.96,31010,0
2013-09-27,19:10:00,482.96,483.33,482.86,483.16,45250,0
2013-09-27,19:15:00,483.09,483.24,482.93,483.07,30822,0
2013-09-27,19:20:00,483.05,483.18,482.93,483,39893,0
2013-09-27,19:25:00,482.95,483.23,482.64,482.66,57952,0
2013-09-27,19:30:00,482.65,482.77,482.45,482.67,61985,0
2013-09-27,19:35:00,482.68,482.7,482.5,482.69,25673,0
2013-09-27,19:40:00,482.74,483.03,482.6,482.92,41180,0
2013-09-27,19:45:00,482.959,483.03,482.7,482.7,30999,0
2013-09-27,19:50:00,482.71,482.87,482.65,482.67,15998,0
2013-09-27,19:55:00,482.65,482.74,482.45,482.5,35744,0
2013-09-27,20:00:00,482.48,482.535,482.24,482.42,60596,0
2013-09-27,20:05:00,482.47,482.47,482.12,482.12,32835,0
2013-09-27,20:10:00,482.12,482.28,481.91,481.91,131199,0
2013-09-27,20:15:00,481.91,482.235,481.91,482.09,60428,0
2013-09-27,20:20:00,482.095,482.17,481.85,481.97,69304,0
2013-09-27,20:25:00,482.01,482.01,481.32,481.8,129952,0
2013-09-27,20:30:00,481.812,481.84,481.54,481.73,39084,0
2013-09-27,20:35:00,481.73,481.98,481.54,481.75,55754,0
2013-09-27,20:40:00,481.72,481.98,481.7,481.87,46697,0
2013-09-27,20:45:00,481.87,482.13,481.81,481.97,52624,0
2013-09-27,20:50:00,481.96,481.96,481.52,481.62,53866,0
2013-09-27,20:55:00,481.62,481.74,481.55,481.64,24670,0
2013-09-27,21:00:00,481.64,481.66,481.15,481.222,83288,0
2013-09-27,21:05:00,481.16,481.55,481.1,481.25,59680,0
2013-09-27,21:10:00,481.16,481.2,480.75,480.96,147659,0
2013-09-27,21:15:00,481.008,481.085,480.73,481.02,72779,0
2013-09-27,21:20:00,481.02,481.09,480.76,480.85,43307,0
2013-09-27,21:25:00,480.92,480.99,480.78,480.936,64163,0
2013-09-27,21:30:00,480.9,481.74,480.87,481.73,140960,0
2013-09-27,21:35:00,481.64,482.5,481.63,482.34,152584,0
2013-09-27,21:40:00,482.35,482.57,482.18,482.32,102897,0
2013-09-27,21:45:00,482.35,482.49,482.15,482.15,80844,0
2013-09-27,21:50:00,482.21,482.43,481.88,482.03,141074,0
2013-09-27,21:55:00,482.09,482.3,481.82,482.18,183471,0
2013-09-27,22:00:00,482.18,482.75,481.94,482.75,720733,0
2013-09-30,15:35:00,477.25,477.99,474.411,477.87,749965,0
2013-09-30,15:40:00,477.87,478.02,475.74,475.93,262883,0
2013-09-30,15:45:00,475.93,477.61,475.801,476.335,254558,0
2013-09-30,15:50:00,476.41,477.4,476.2,476.53,144891,0
2013-09-30,15:55:00,476.46,478.73,475.81,478.21,243731,0
2013-09-30,16:00:00,478.2,479.19,477.51,478.75,245533,0
2013-09-30,16:05:00,478.561,479.66,477.89,478.141,228778,0
2013-09-30,16:10:00,478.21,478.736,477.97,477.97,104981,0
2013-09-30,16:15:00,478,478.62,477.53,477.57,101320,0
2013-09-30,16:20:00,477.69,478.69,477.56,478.33,122707,0
2013-09-30,16:25:00,478.42,478.48,477,477.77,131611,0
2013-09-30,16:30:00,477.81,479.26,477.66,478.65,134494,0
2013-09-30,16:35:00,478.79,479.05,478.53,478.53,108336,0
2013-09-30,16:40:00,478.54,480.5,478.53,480.02,201766,0
2013-09-30,16:45:00,480.122,480.87,479.73,480.807,137628,0
2013-09-30,16:50:00,480.56,481.66,480.25,480.25,154077,0
2013-09-30,16:55:00,480.38,480.57,479.31,479.69,99982,0
2013-09-30,17:00:00,479.659,480.37,479.64,480.12,64964,0
2013-09-30,17:05:00,480.145,480.18,479.5,479.6,66667,0
2013-09-30,17:10:00,479.588,480.28,479.24,479.3,72510,0
2013-09-30,17:15:00,479.349,479.35,478.344,478.36,108519,0
2013-09-30,17:20:00,478.36,478.645,478.13,478.489,78775,0
2013-09-30,17:25:00,478.5,479.09,478.297,478.42,65870,0
2013-09-30,17:30:00,478.55,479.13,478.55,478.94,47506,0
2013-09-30,17:35:00,479.01,479.34,478.95,479.055,47358,0
2013-09-30,17:40:00,479.1,479.39,479.086,479.13,39519,0
2013-09-30,17:45:00,479.21,479.6,479.11,479.554,42973,0
2013-09-30,17:50:00,479.59,479.59,479.1,479.175,34396,0
2013-09-30,17:55:00,479.16,479.46,479,479.34,30143,0
2013-09-30,18:00:00,479.45,479.8,479.24,479.58,39095,0
2013-09-30,18:05:00,479.561,479.6,478.95,479.2,37817,0
2013-09-30,18:10:00,479.24,479.43,478.61,478.914,47560,0
2013-09-30,18:15:00,478.9,479.04,478.7,478.98,32189,0
2013-09-30,18:20:00,478.92,478.92,478.55,478.69,37781,0
2013-09-30,18:25:00,478.68,478.88,478.6,478.6,16905,0
2013-09-30,18:30:00,478.6,479.06,478.535,478.996,29174,0
2013-09-30,18:35:00,478.98,479.35,478.89,479.35,31702,0
2013-09-30,18:40:00,479.28,479.45,479.13,479.28,25145,0
2013-09-30,18:45:00,479.32,480.28,479.315,480,79866,0
2013-09-30,18:50:00,479.99,480.27,479.74,479.95,42455,0
2013-09-30,18:55:00,479.866,480.09,479.58,479.78,37791,0
2013-09-30,19:00:00,479.62,479.87,479.53,479.552,22945,0
2013-09-30,19:05:00,479.53,480,479.5,479.88,32094,0
2013-09-30,19:10:00,479.875,479.92,479.6,479.714,28085,0
2013-09-30,19:15:00,479.791,479.8,479.12,479.29,45169,0
2013-09-30,19:20:00,479.281,479.83,479.1,479.67,67107,0
2013-09-30,19:25:00,479.626,479.73,478.85,478.99,61212,0
2013-09-30,19:30:00,479.04,479.1,478.33,478.57,74053,0
2013-09-30,19:35:00,478.719,478.92,478.53,478.62,53203,0
2013-09-30,19:40:00,478.6,479.25,478.6,478.741,62549,0
2013-09-30,19:45:00,478.9,479.17,478.66,478.791,33859,0
2013-09-30,19:50:00,478.838,478.97,478.67,478.862,24694,0
2013-09-30,19:55:00,478.845,478.97,478.301,478.37,37275,0
2013-09-30,20:00:00,478.37,478.49,477.91,478.18,90810,0
2013-09-30,20:05:00,478.25,478.4,477.81,478.18,54179,0
2013-09-30,20:10:00,478.18,478.31,477.68,478.16,40257,0
2013-09-30,20:15:00,478.29,478.35,478,478.146,25104,0
2013-09-30,20:20:00,478.25,478.4,478.01,478.12,27516,0
2013-09-30,20:25:00,478.22,478.34,477.75,478.05,52285,0
2013-09-30,20:30:00,478.11,478.225,477.72,477.77,35169,0
2013-09-30,20:35:00,477.775,478.83,477.73,478.74,71575,0
2013-09-30,20:40:00,478.69,478.86,478.36,478.38,53751,0
2013-09-30,20:45:00,478.47,478.65,478.12,478.35,52295,0
2013-09-30,20:50:00,478.33,478.56,478.15,478.48,51232,0
2013-09-30,20:55:00,478.56,478.56,478.21,478.302,32560,0
2013-09-30,21:00:00,478.25,478.31,477.69,477.695,60004,0
2013-09-30,21:05:00,477.69,477.79,476.91,476.98,138922,0
2013-09-30,21:10:00,477.14,477.34,476.88,477.17,93763,0
2013-09-30,21:15:00,477.16,477.22,476.14,476.31,148582,0
2013-09-30,21:20:00,476.31,476.4,475.66,475.794,144622,0
2013-09-30,21:25:00,475.79,476.56,475.7,476.19,125262,0
2013-09-30,21:30:00,476.19,476.87,475.87,476.87,138229,0
2013-09-30,21:35:00,476.86,477.29,476.43,477.08,160499,0
2013-09-30,21:40:00,477.005,477.57,476.16,476.469,164008,0
2013-09-30,21:45:00,476.391,476.57,476.1,476.16,118074,0
2013-09-30,21:50:00,476.198,476.771,475.84,476.11,143497,0
2013-09-30,21:55:00,476.04,476.62,475.7,475.73,177838,0
2013-09-30,22:00:00,475.77,476.89,475.61,476.75,1141805,0
2013-10-01,15:35:00,478.45,481.64,478.381,480.75,566106,0
2013-10-01,15:40:00,480.89,481.37,480.27,480.42,249371,0
2013-10-01,15:45:00,480.36,480.86,479,479.86,278334,0
2013-10-01,15:50:00,479.86,479.97,478.82,479.13,165344,0
2013-10-01,15:55:00,479.291,479.55,478.91,479.064,124493,0
2013-10-01,16:00:00,479.07,479.77,479.02,479.468,116011,0
2013-10-01,16:05:00,479.48,481,479.3,481,191226,0
2013-10-01,16:10:00,481,481.87,480.28,481.36,239391,0
2013-10-01,16:15:00,481.476,481.65,480.41,480.71,162357,0
2013-10-01,16:20:00,480.71,481.8,480.46,481.79,127249,0
2013-10-01,16:25:00,481.82,483.33,481.76,483.27,320838,0
2013-10-01,16:30:00,483.27,483.34,481.78,483.28,353468,0
2013-10-01,16:35:00,483.16,485.73,483.16,485.1,584445,0
2013-10-01,16:40:00,485.11,485.44,484.398,485.31,168733,0
2013-10-01,16:45:00,485.25,485.59,484.26,484.5,180952,0
2013-10-01,16:50:00,484.481,485.05,484,484.199,144809,0
2013-10-01,16:55:00,484.14,484.81,484.02,484.38,128029,0
2013-10-01,17:00:00,484.455,485.564,484.38,484.85,189058,0
2013-10-01,17:05:00,485.09,485.46,484.59,485.41,93242,0
2013-10-01,17:10:00,485.46,485.85,485.06,485.15,213729,0
2013-10-01,17:15:00,485.13,485.54,484.91,485.11,109116,0
2013-10-01,17:20:00,485.16,485.49,484.92,485.27,69048,0
2013-10-01,17:25:00,485.29,485.6,484.95,485.29,117883,0
2013-10-01,17:30:00,485.28,485.61,485.065,485.34,120921,0
2013-10-01,17:35:00,485.34,485.98,485.23,485.89,109259,0
2013-10-01,17:40:00,485.89,486.3,485.61,486.16,127922,0
2013-10-01,17:45:00,486.16,486.23,485.51,485.903,95216,0
2013-10-01,17:50:00,485.98,486.22,485.61,486.11,93506,0
2013-10-01,17:55:00,486.11,486.44,486.02,486.39,105560,0
2013-10-01,18:00:00,486.388,486.5,485.91,486.12,62999,0
2013-10-01,18:05:00,486.086,486.9,486.01,486.69,150849,0
2013-10-01,18:10:00,486.57,486.78,486.26,486.605,170133,0
2013-10-01,18:15:00,486.634,486.95,486.21,486.56,137591,0
2013-10-01,18:20:00,486.57,487.19,486.4,487.02,179193,0
2013-10-01,18:25:00,486.91,488.54,486.65,488.36,244845,0
2013-10-01,18:30:00,488.35,488.91,487.78,488.66,223368,0
2013-10-01,18:35:00,488.65,488.7,487.85,487.982,154366,0
2013-10-01,18:40:00,487.94,488.023,487.35,487.53,135555,0
2013-10-01,18:45:00,487.65,488.08,487.621,487.959,77621,0
2013-10-01,18:50:00,488,488.6,487.92,488.314,90369,0
2013-10-01,18:55:00,488.32,488.72,488.1,488.5,74844,0
2013-10-01,19:00:00,488.49,489.14,488.4,488.85,125693,0
2013-10-01,19:05:00,488.88,489.12,488.695,488.97,98575,0
2013-10-01,19:10:00,488.88,489.04,488.08,488.37,117110,0
2013-10-01,19:15:00,488.37,488.45,487.45,487.77,127631,0
2013-10-01,19:20:00,487.78,488.28,487.66,488.2,135536,0
2013-10-01,19:25:00,488.23,488.43,487.97,488.28,46172,0
2013-10-01,19:30:00,488.29,488.4,487.3,487.57,111008,0
2013-10-01,19:35:00,487.55,487.82,487.1,487.43,89896,0
2013-10-01,19:40:00,487.477,487.484,486.61,487.011,116779,0
2013-10-01,19:45:00,487.045,487.36,486.88,486.919,66316,0
2013-10-01,19:50:00,486.91,486.91,486.24,486.46,100480,0
2013-10-01,19:55:00,486.46,487.56,486.35,487.36,98900,0
2013-10-01,20:00:00,487.36,487.45,486.811,486.94,71739,0
2013-10-01,20:05:00,486.98,487.5,486.71,486.8,82945,0
2013-10-01,20:10:00,486.81,487.77,486.81,487.73,88408,0
2013-10-01,20:15:00,487.71,488.15,487.56,488.03,84530,0
2013-10-01,20:20:00,488.09,488.25,487.54,487.75,83822,0
2013-10-01,20:25:00,487.729,488.17,487.67,487.79,62618,0
2013-10-01,20:30:00,487.8,487.889,486.561,486.71,143714,0
2013-10-01,20:35:00,486.68,487.108,486.55,486.77,99883,0
2013-10-01,20:40:00,486.8,486.97,486.55,486.77,74037,0
2013-10-01,20:45:00,486.8,487.36,486.6,487.16,78194,0
2013-10-01,20:50:00,487.08,487.2,486.73,487,41364,0
2013-10-01,20:55:00,487,487.7,486.86,487.44,79920,0
2013-10-01,21:00:00,487.44,487.88,487.08,487.11,64238,0
2013-10-01,21:05:00,487.05,487.3,486.69,486.89,57860,0
2013-10-01,21:10:00,486.95,486.98,485.66,486.15,145699,0
2013-10-01,21:15:00,486.1,486.77,485.5,485.51,114102,0
2013-10-01,21:20:00,485.51,486.53,485.47,486.28,119616,0
2013-10-01,21:25:00,486.28,486.33,485.29,485.823,88316,0
2013-10-01,21:30:00,485.94,486.65,485.88,486.4,75037,0
2013-10-01,21:35:00,486.42,487.07,486.25,486.77,97410,0
2013-10-01,21:40:00,486.77,487.3,486.6,487.09,118770,0
2013-10-01,21:45:00,487.044,487.57,487,487.36,107086,0
2013-10-01,21:50:00,487.27,487.37,486.58,487.37,178590,0
2013-10-01,21:55:00,487.26,487.4,486.52,487.11,140589,0
2013-10-01,22:00:00,487.17,488.09,486.77,487.96,650150,0
2013-10-02,15:35:00,485.63,486.5,483.75,484.45,657441,0
2013-10-02,15:40:00,484.62,486.15,483.8,484.232,355196,0
2013-10-02,15:45:00,484.281,486.88,484.22,486.48,296465,0
2013-10-02,15:50:00,486.44,486.49,484.98,485.69,176338,0
2013-10-02,15:55:00,485.36,485.68,484.57,485.529,164875,0
2013-10-02,16:00:00,485.53,485.58,484.7,485.27,113941,0
2013-10-02,16:05:00,485.111,485.74,484.65,485.3,140671,0
2013-10-02,16:10:00,485.25,485.57,483.8,484.429,220962,0
2013-10-02,16:15:00,484.38,486.15,483.92,486.15,220038,0
2013-10-02,16:20:00,486.13,486.85,485.27,486.69,243400,0
2013-10-02,16:25:00,486.685,487.91,486.4,487.58,307013,0
2013-10-02,16:30:00,487.48,487.75,487.1,487.52,130752,0
2013-10-02,16:35:00,487.52,488.35,486.64,488.35,204509,0
2013-10-02,16:40:00,488.33,490.75,488.13,490.58,459142,0
2013-10-02,16:45:00,490.5,491.2,490,491.147,287924,0
2013-10-02,16:50:00,491.154,491.28,490.6,490.819,162240,0
2013-10-02,16:55:00,490.79,491.4,490.57,491.021,169133,0
2013-10-02,17:00:00,491.1,491.54,490.11,490.12,214766,0
2013-10-02,17:05:00,490.13,491.068,490.11,490.756,104683,0
2013-10-02,17:10:00,490.68,491.05,490.38,490.781,81237,0
2013-10-02,17:15:00,490.82,490.9,490.18,490.83,91778,0
2013-10-02,17:20:00,490.82,490.87,490.26,490.3,69804,0
2013-10-02,17:25:00,490.408,490.48,489.55,490.065,165624,0
2013-10-02,17:30:00,490.17,490.84,490.052,490.77,105205,0
2013-10-02,17:35:00,490.8,491.29,490.69,491.02,119735,0
2013-10-02,17:40:00,491.07,491.42,490.99,491.073,70536,0
2013-10-02,17:45:00,491.05,491.15,490.17,490.47,102483,0
2013-10-02,17:50:00,490.538,491.139,490.39,490.991,65652,0
2013-10-02,17:55:00,491.024,491.28,490.95,491.12,57003,0
2013-10-02,18:00:00,491.11,491.12,490.58,490.73,61390,0
2013-10-02,18:05:00,490.69,491.22,490.45,491.17,47963,0
2013-10-02,18:10:00,491.17,491.4,490.821,490.96,52612,0
2013-10-02,18:15:00,491,491.17,490.82,490.92,36331,0
2013-10-02,18:20:00,490.95,491.36,490.93,491.35,60952,0
2013-10-02,18:25:00,491.3,491.8,490.45,490.511,161262,0
2013-10-02,18:30:00,490.51,490.95,490.5,490.75,57993,0
2013-10-02,18:35:00,490.78,491.24,490.77,490.93,44052,0
2013-10-02,18:40:00,490.98,491.09,490.8,490.82,35802,0
2013-10-02,18:45:00,490.84,491.645,490.8,491.57,58036,0
2013-10-02,18:50:00,491.58,491.62,490.81,491,45247,0
2013-10-02,18:55:00,491.012,491.13,490.33,490.43,68014,0
2013-10-02,19:00:00,490.33,490.47,489.18,489.69,147702,0
2013-10-02,19:05:00,489.675,489.74,488.86,489.46,120523,0
2013-10-02,19:10:00,489.555,489.79,489.23,489.77,52137,0
2013-10-02,19:15:00,489.76,489.84,488.586,488.66,65878,0
2013-10-02,19:20:00,488.537,488.88,488.1,488.58,104339,0
2013-10-02,19:25:00,488.6,489.33,488.37,489.24,103894,0
2013-10-02,19:30:00,489.302,489.77,489.13,489.659,75453,0
2013-10-02,19:35:00,489.5,489.72,489.15,489.15,37035,0
2013-10-02,19:40:00,489.13,489.65,489,489.53,37588,0
2013-10-02,19:45:00,489.431,489.64,489.28,489.49,22742,0
2013-10-02,19:50:00,489.44,490.28,489.3,490.229,90441,0
2013-10-02,19:55:00,490.15,490.75,489.93,490.36,83057,0
2013-10-02,20:00:00,490.318,490.66,489.97,490.09,68379,0
2013-10-02,20:05:00,490.108,490.15,489.42,489.6,84796,0
2013-10-02,20:10:00,489.7,490,489.66,489.87,30022,0
2013-10-02,20:15:00,489.91,489.92,489.24,489.51,53235,0
2013-10-02,20:20:00,489.535,489.97,489.13,489.97,39656,0
2013-10-02,20:25:00,489.93,490.07,489.63,489.83,40077,0
2013-10-02,20:30:00,489.93,490.32,489.811,490.309,43447,0
2013-10-02,20:35:00,490.21,490.27,489.52,489.983,57953,0
2013-10-02,20:40:00,490.06,490.17,489.6,489.66,45125,0
2013-10-02,20:45:00,489.6,489.66,488.91,488.91,72251,0
2013-10-02,20:50:00,488.9,489.4,488.58,489.21,84220,0
2013-10-02,20:55:00,489.16,489.63,488.93,489.02,63040,0
2013-10-02,21:00:00,489.05,489.249,488.53,489.17,93535,0
2013-10-02,21:05:00,489.17,489.29,488.8,489.22,62633,0
2013-10-02,21:10:00,489.18,489.56,489.07,489.52,44424,0
2013-10-02,21:15:00,489.38,489.92,489.22,489.3,63830,0
2013-10-02,21:20:00,489.3,489.42,489.08,489.34,24145,0
2013-10-02,21:25:00,489.34,489.39,488.92,488.97,48923,0
2013-10-02,21:30:00,489.01,489.63,488.89,489.46,60710,0
2013-10-02,21:35:00,489.47,489.79,489.36,489.628,71845,0
2013-10-02,21:40:00,489.64,489.659,489.23,489.576,49479,0
2013-10-02,21:45:00,489.56,490.05,489.34,489.84,130033,0
2013-10-02,21:50:00,489.88,489.98,488.82,489.03,96276,0
2013-10-02,21:55:00,489.09,489.5,488.99,489.11,76790,0
2013-10-02,22:00:00,489.09,489.78,488.9,489.56,833692,0
2013-10-03,15:35:00,490.51,491.5,489.71,490.86,389259,0
2013-10-03,15:40:00,491.04,492.35,488.66,489.61,512141,0
2013-10-03,15:45:00,489.5,490.32,488.85,490.01,161627,0
2013-10-03,15:50:00,490.019,490.019,488.6,488.95,166062,0
2013-10-03,15:55:00,488.87,488.94,487.61,488.33,224596,0
2013-10-03,16:00:00,488.35,488.7,488.01,488.01,107278,0
2013-10-03,16:05:00,488.04,488.04,486.72,487.33,231725,0
2013-10-03,16:10:00,487.24,487.77,486.85,487.22,187449,0
2013-10-03,16:15:00,487.17,487.617,486.8,487.44,149373,0
2013-10-03,16:20:00,487.43,487.596,485.61,485.99,281542,0
2013-10-03,16:25:00,485.93,486.05,484.36,484.36,365482,0
2013-10-03,16:30:00,484.36,485.36,484.15,484.915,200542,0
2013-10-03,16:35:00,484.78,485.67,484.6,485.65,157466,0
2013-10-03,16:40:00,485.455,485.67,484.87,485.16,107180,0
2013-10-03,16:45:00,485.095,485.5,484.62,485.15,93104,0
2013-10-03,16:50:00,485.11,485.4,484.43,485.16,120190,0
2013-10-03,16:55:00,485.208,485.48,484.77,485.47,73495,0
2013-10-03,17:00:00,485.425,485.89,485.261,485.65,119894,0
2013-10-03,17:05:00,485.5,485.594,485.03,485.04,78557,0
2013-10-03,17:10:00,485.02,486,485.02,485.65,147804,0
2013-10-03,17:15:00,485.58,485.73,484.9,485.13,93343,0
