2012/12/22,Pittsburgh Steelers,Green Bay Packers,38,31
2012/12/22,New York Jets,Cleveland Browns,24,13
2012/12/22,Tennessee Titans,Jacksonville Jaguars,20,16
2012/12/22,Buffalo Bills,Miami Dolphins,19,0
2012/12/22,New England Patriots,Baltimore Ravens,41,7
2012/12/22,St. Louis Rams,Tampa Bay Buccaneers,23,13
2012/12/22,Dallas Cowboys,Washington Redskins,24,23
2012/12/22,Denver Broncos,Houston Texans,37,13
2012/12/22,San Diego Chargers,Oakland Raiders,26,13
2012/12/22,Arizona Cardinals,Seattle Seahawks,17,10
2012/12/22,Carolina Panthers,New Orleans Saints,17,13
2012/12/22,New York Giants,Detroit Lions,23,20
2012/12/23,San Francisco 49ers,Atlanta Falcons,34,24
2012/12/29,Seattle Seahawks,St. Louis Rams,27,9
2012/12/29,Tennessee Titans,Houston Texans,16,10
2012/12/29,Indianapolis Colts,Jacksonville Jaguars,30,10
2012/12/29,New York Jets,Miami Dolphins,20,7
2012/12/29,Minnesota Vikings,Detroit Lions,14,13
2012/12/29,New York Giants,Washington Redskins,20,6
2012/12/29,Green Bay Packers,Chicago Bears,33,28
2012/12/29,New Orleans Saints,Tampa Bay Buccaneers,42,17
2012/12/29,Carolina Panthers,Atlanta Falcons,21,20
2012/12/29,New England Patriots,Buffalo Bills,34,20
2012/12/29,Denver Broncos,Oakland Raiders,34,14
2012/12/29,Cincinnati Bengals,Baltimore Ravens,34,17
2012/12/29,Philadelphia Eagles,Dallas Cowboys,24,22
2012/12/29,San Diego Chargers,Kansas City Chiefs,27,24
2012/12/29,Pittsburgh Steelers,Cleveland Browns,20,7
2012/12/29,San Francisco 49ers,Arizona Cardinals,23,20
2013/1/4,New Orleans Saints,Philadelphia Eagles,26,24
2013/1/4,Indianapolis Colts,Kansas City Chiefs,45,44
2013/1/5,San Diego Chargers,Cincinnati Bengals,27,10
2013/1/5,San Francisco 49ers,Green Bay Packers,23,20
2013/1/11,Seattle Seahawks,New Orleans Saints,23,15
2013/1/11,New England Patriots,Indianapolis Colts,43,22
2013/1/12,San Francisco 49ers,Carolina Panthers,23,10
2013/1/12,Denver Broncos,San Diego Chargers,24,17
2013/1/19,Denver Broncos,New England Patriots,26,16
2013/1/19,Seattle Seahawks,San Francisco 49ers,23,17
2013/2/2,Seattle Seahawks,Denver Broncos,43,8
