Date,Time,Open,High,Low,Close,Volume,OpenInt
2013-10-02,16:45:00,880.972,881.342,880.6,881.015,12902,0
2013-10-02,16:50:00,881.015,881.76,880.79,881.19,11214,0
2013-10-02,16:55:00,881.19,881.74,880.85,881.74,12463,0
2013-10-02,17:00:00,881.7,883.5,881.63,882.615,28897,0
2013-10-02,17:05:00,882.61,883.125,881.98,882.31,14170,0
2013-10-02,17:10:00,882.345,882.78,882.07,882.41,6446,0
2013-10-02,17:15:00,882.57,883,882.34,882.867,7537,0
2013-10-02,17:20:00,882.75,885.23,882.75,884.62,37699,0
2013-10-02,17:25:00,884.58,884.75,883.701,883.86,13090,0
2013-10-02,17:30:00,884,884.29,882.6,882.97,12687,0
2013-10-02,17:35:00,883.072,883.87,882.94,882.94,30841,0
2013-10-02,17:40:00,882.82,883.37,882.81,883.21,16205,0
2013-10-02,17:45:00,882.91,883.27,882.27,882.75,9365,0
2013-10-02,17:50:00,882.73,884.24,882.56,884.03,11301,0
2013-10-02,17:55:00,883.85,884.68,883.52,884.1,12068,0
2013-10-02,18:00:00,884.1,884.572,883.83,884.36,6925,0
2013-10-02,18:05:00,884.51,886.1,884.32,885.98,12385,0
2013-10-02,18:10:00,885.98,886.11,885.23,885.77,13789,0
2013-10-02,18:15:00,885.61,885.87,885.13,885.165,3428,0
2013-10-02,18:20:00,885.48,886.33,885.25,885.28,13747,0
2013-10-02,18:25:00,885.12,885.914,884.55,884.63,14761,0
2013-10-02,18:30:00,884.632,884.73,883.44,884.22,13657,0
2013-10-02,18:35:00,884.229,885.2,884.225,885.03,5145,0
2013-10-02,18:40:00,884.88,885.71,884.88,885.5,3460,0
2013-10-02,18:45:00,885.72,886.34,885.52,886.19,8156,0
2013-10-02,18:50:00,886.151,886.2,885.47,885.66,21362,0
2013-10-02,18:55:00,885.304,885.892,885.304,885.597,3400,0
2013-10-02,19:00:00,885.71,886.02,885.71,885.8,6125,0
2013-10-02,19:05:00,886,886.39,885.69,886.162,7158,0
2013-10-02,19:10:00,886.13,886.21,885.66,886.02,2900,0
2013-10-02,19:15:00,886.32,886.95,885.29,885.3,8093,0
2013-10-02,19:20:00,885.59,885.99,884.361,884.361,16588,0
2013-10-02,19:25:00,884.5,885.81,884.22,885.81,6385,0
2013-10-02,19:30:00,885.99,887.19,885.81,886.83,14358,0
2013-10-02,19:35:00,886.5,886.55,885.9,886.105,7339,0
2013-10-02,19:40:00,886.29,887.09,886.02,886.925,25141,0
2013-10-02,19:45:00,887.1,887.11,886.67,886.834,7102,0
2013-10-02,19:50:00,886.77,888.78,886.75,888.42,20522,0
2013-10-02,19:55:00,888.204,888.44,887.66,887.82,11006,0
2013-10-02,20:00:00,888.1,888.37,887.346,887.97,16179,0
2013-10-02,20:05:00,887.87,888.46,887.57,888.24,10514,0
2013-10-02,20:10:00,888.33,889.355,887.95,888.97,13729,0
2013-10-02,20:15:00,889,889,886.327,886.53,12469,0
2013-10-02,20:20:00,886.58,887.35,885.823,887.17,7867,0
2013-10-02,20:25:00,887.26,887.815,886.953,887.73,5258,0
2013-10-02,20:30:00,887.71,887.95,887,887.4,4309,0
2013-10-02,20:35:00,887.15,888.27,887,887.51,10800,0
2013-10-02,20:40:00,887.37,887.37,886.39,886.43,1562,0
2013-10-02,20:45:00,886.21,886.45,885.28,885.77,4668,0
2013-10-02,20:50:00,885.79,886.84,885.77,885.901,7774,0
2013-10-02,20:55:00,886.254,886.59,885.835,885.92,10687,0
2013-10-02,21:00:00,886.45,887.26,885.86,886.89,10023,0
2013-10-02,21:05:00,886.93,886.94,886.051,886.051,3000,0
2013-10-02,21:10:00,886.1,886.81,885.78,885.83,6231,0
2013-10-02,21:15:00,886,887.17,885.9,886.96,13226,0
2013-10-02,21:20:00,886.74,886.88,886.17,886.42,13350,0
2013-10-02,21:25:00,886.14,886.3,885.09,885.89,11456,0
2013-10-02,21:30:00,885.725,886.301,885.558,885.76,7103,0
2013-10-02,21:35:00,885.69,887.2,885.68,886.47,14315,0
2013-10-02,21:40:00,886.37,886.69,885.76,886.69,7625,0
2013-10-02,21:45:00,886.67,886.89,886.3,886.3,8405,0
2013-10-02,21:50:00,886.33,886.38,882.67,883.21,55738,0
2013-10-02,21:55:00,883.46,885.99,883.335,885.88,33585,0
